Model,Dataset,Scene,file_name,Metric,Standard Value,Masked1 Value,Masked2 Value,Masked3 Value,Masked4 Value,Difference1,Difference2,Difference3,Difference4
linprim,TnT,Meetingroom,linprim_Meetingroom_000041.png,PSNR,24.320194244384766,24.909915924072266,22.984865188598633,20.454730987548828,18.45486831665039,-0.5897216796875,1.3353290557861328,3.8654632568359375,5.865325927734375
linprim,TnT,Meetingroom,linprim_Meetingroom_000049.png,PSNR,28.746959686279297,28.8538761138916,27.606313705444336,24.377965927124023,20.44390106201172,-0.10691642761230469,1.140645980834961,4.368993759155273,8.303058624267578
linprim,TnT,Meetingroom,linprim_Meetingroom_000057.png,PSNR,26.27140998840332,27.793846130371094,26.10064697265625,22.16926383972168,19.05479621887207,-1.5224361419677734,0.1707630157470703,4.102146148681641,7.21661376953125
linprim,TnT,Meetingroom,linprim_Meetingroom_000065.png,PSNR,25.72692108154297,28.89904022216797,25.046445846557617,20.76796531677246,18.486553192138672,-3.172119140625,0.6804752349853516,4.958955764770508,7.240367889404297
linprim,TnT,Meetingroom,linprim_Meetingroom_000073.png,PSNR,24.98062515258789,27.77062225341797,25.20745086669922,22.042648315429688,20.050735473632812,-2.789997100830078,-0.22682571411132812,2.937976837158203,4.929889678955078
linprim,TnT,Meetingroom,linprim_Meetingroom_000081.png,PSNR,25.971595764160156,27.84501838684082,26.798080444335938,23.465091705322266,20.59500503540039,-1.873422622680664,-0.8264846801757812,2.5065040588378906,5.376590728759766
linprim,TnT,Meetingroom,linprim_Meetingroom_000089.png,PSNR,23.279537200927734,23.49440574645996,22.637134552001953,19.286645889282227,17.42831039428711,-0.21486854553222656,0.6424026489257812,3.992891311645508,5.851226806640625
linprim,TnT,Meetingroom,linprim_Meetingroom_000097.png,PSNR,19.29135513305664,18.952116012573242,17.773706436157227,16.18543815612793,15.310857772827148,0.33923912048339844,1.517648696899414,3.105916976928711,3.980497360229492
linprim,TnT,Meetingroom,linprim_Meetingroom_000105.png,PSNR,24.788780212402344,25.80948257446289,24.016468048095703,20.551353454589844,17.6063232421875,-1.0207023620605469,0.7723121643066406,4.2374267578125,7.182456970214844
linprim,TnT,Meetingroom,linprim_Meetingroom_000113.png,PSNR,23.52411460876465,23.747331619262695,21.170669555664062,18.442142486572266,16.834177017211914,-0.22321701049804688,2.353445053100586,5.081972122192383,6.689937591552734
linprim,TnT,Meetingroom,linprim_Meetingroom_000121.png,PSNR,25.596179962158203,25.096744537353516,23.522064208984375,20.82018280029297,19.05272674560547,0.4994354248046875,2.074115753173828,4.775997161865234,6.543453216552734
linprim,TnT,Meetingroom,linprim_Meetingroom_000129.png,PSNR,25.94162368774414,26.103078842163086,25.01336669921875,21.865766525268555,19.644500732421875,-0.1614551544189453,0.9282569885253906,4.075857162475586,6.297122955322266
linprim,TnT,Meetingroom,linprim_Meetingroom_000137.png,PSNR,25.27105140686035,25.127641677856445,23.685787200927734,21.686582565307617,19.451576232910156,0.14340972900390625,1.5852642059326172,3.5844688415527344,5.819475173950195
linprim,TnT,Meetingroom,linprim_Meetingroom_000145.png,PSNR,24.412200927734375,23.985498428344727,23.26031494140625,20.29781150817871,18.328908920288086,0.42670249938964844,1.151885986328125,4.114389419555664,6.083292007446289
linprim,TnT,Meetingroom,linprim_Meetingroom_000153.png,PSNR,25.823667526245117,24.883045196533203,23.69072151184082,21.354503631591797,18.567419052124023,0.9406223297119141,2.132946014404297,4.46916389465332,7.256248474121094
linprim,TnT,Meetingroom,linprim_Meetingroom_000161.png,PSNR,27.25518226623535,27.560405731201172,26.15118980407715,23.82257652282715,21.057785034179688,-0.3052234649658203,1.1039924621582031,3.432605743408203,6.197397232055664
linprim,TnT,Meetingroom,linprim_Meetingroom_000169.png,PSNR,20.827465057373047,20.413555145263672,20.067893981933594,18.191078186035156,16.50891876220703,0.413909912109375,0.7595710754394531,2.6363868713378906,4.318546295166016
linprim,TnT,Meetingroom,linprim_Meetingroom_000177.png,PSNR,23.40400505065918,24.309661865234375,23.12607765197754,20.60739517211914,18.15599250793457,-0.9056568145751953,0.2779273986816406,2.796609878540039,5.248012542724609
linprim,TnT,Meetingroom,linprim_Meetingroom_000185.png,PSNR,22.583620071411133,22.664287567138672,21.271211624145508,19.149658203125,17.17437744140625,-0.08066749572753906,1.312408447265625,3.433961868286133,5.409242630004883
linprim,TnT,Meetingroom,linprim_Meetingroom_000193.png,PSNR,19.793846130371094,18.858455657958984,17.094953536987305,15.827812194824219,15.845518112182617,0.9353904724121094,2.698892593383789,3.966033935546875,3.9483280181884766
linprim,TnT,Meetingroom,linprim_Meetingroom_000201.png,PSNR,22.612781524658203,23.145862579345703,21.406641006469727,18.11827278137207,16.563335418701172,-0.5330810546875,1.2061405181884766,4.494508743286133,6.049446105957031
linprim,TnT,Meetingroom,linprim_Meetingroom_000209.png,PSNR,24.848976135253906,26.269180297851562,24.02777671813965,20.256267547607422,18.276222229003906,-1.4202041625976562,0.8211994171142578,4.592708587646484,6.57275390625
linprim,TnT,Meetingroom,linprim_Meetingroom_000217.png,PSNR,21.35929298400879,21.071434020996094,20.581674575805664,20.23592758178711,19.25470542907715,0.2878589630126953,0.777618408203125,1.1233654022216797,2.1045875549316406
linprim,TnT,Meetingroom,linprim_Meetingroom_000225.png,PSNR,24.022939682006836,24.49266815185547,23.917903900146484,22.251262664794922,18.948129653930664,-0.4697284698486328,0.10503578186035156,1.771677017211914,5.074810028076172
linprim,TnT,Meetingroom,linprim_Meetingroom_000233.png,PSNR,20.175676345825195,21.42117691040039,20.206649780273438,18.16005516052246,15.721148490905762,-1.2455005645751953,-0.030973434448242188,2.0156211853027344,4.454527854919434
linprim,TnT,Meetingroom,linprim_Meetingroom_000241.png,PSNR,23.47970962524414,23.779420852661133,22.042030334472656,20.367019653320312,17.976852416992188,-0.2997112274169922,1.4376792907714844,3.112689971923828,5.502857208251953
linprim,TnT,Meetingroom,linprim_Meetingroom_000249.png,PSNR,21.54674530029297,20.22865104675293,19.917871475219727,18.632780075073242,17.22213363647461,1.318094253540039,1.6288738250732422,2.9139652252197266,4.324611663818359
linprim,TnT,Meetingroom,linprim_Meetingroom_000257.png,PSNR,27.346725463867188,26.998502731323242,25.356277465820312,22.828142166137695,20.163087844848633,0.3482227325439453,1.990447998046875,4.518583297729492,7.183637619018555
linprim,TnT,Meetingroom,linprim_Meetingroom_000265.png,PSNR,21.135112762451172,22.17485237121582,20.580699920654297,17.784860610961914,15.073692321777344,-1.0397396087646484,0.554412841796875,3.350252151489258,6.061420440673828
linprim,TnT,Meetingroom,linprim_Meetingroom_000273.png,PSNR,23.706745147705078,24.334613800048828,23.304319381713867,20.095970153808594,17.36236000061035,-0.62786865234375,0.40242576599121094,3.6107749938964844,6.344385147094727
linprim,TnT,Meetingroom,linprim_Meetingroom_000281.png,PSNR,20.76966094970703,22.080305099487305,21.266597747802734,19.273712158203125,17.309022903442383,-1.3106441497802734,-0.4969367980957031,1.4959487915039062,3.4606380462646484
linprim,TnT,Meetingroom,linprim_Meetingroom_000289.png,PSNR,26.560161590576172,26.981889724731445,26.505081176757812,24.51772689819336,21.54875946044922,-0.42172813415527344,0.055080413818359375,2.0424346923828125,5.011402130126953
linprim,TnT,Meetingroom,linprim_Meetingroom_000297.png,PSNR,24.164104461669922,24.433916091918945,24.341087341308594,22.884811401367188,20.764041900634766,-0.26981163024902344,-0.17698287963867188,1.2792930603027344,3.4000625610351562
linprim,TnT,Meetingroom,linprim_Meetingroom_000305.png,PSNR,25.33778953552246,26.50577163696289,24.392852783203125,21.288421630859375,17.85588836669922,-1.1679821014404297,0.9449367523193359,4.049367904663086,7.481901168823242
linprim,TnT,Meetingroom,linprim_Meetingroom_000313.png,PSNR,20.437389373779297,20.372493743896484,18.950101852416992,16.763690948486328,14.151959419250488,0.0648956298828125,1.4872875213623047,3.6736984252929688,6.285429954528809
linprim,TnT,Meetingroom,linprim_Meetingroom_000321.png,PSNR,19.20409393310547,18.102083206176758,17.178056716918945,15.119527816772461,12.036745071411133,1.102010726928711,2.0260372161865234,4.084566116333008,7.167348861694336
linprim,TnT,Meetingroom,linprim_Meetingroom_000329.png,PSNR,26.00135612487793,25.94806480407715,25.30355453491211,23.097036361694336,20.84743309020996,0.05329132080078125,0.6978015899658203,2.9043197631835938,5.153923034667969
linprim,TnT,Meetingroom,linprim_Meetingroom_000337.png,PSNR,24.942895889282227,24.966487884521484,22.643688201904297,20.165752410888672,17.71609878540039,-0.023591995239257812,2.2992076873779297,4.777143478393555,7.226797103881836
linprim,TnT,Meetingroom,linprim_Meetingroom_000345.png,PSNR,23.877567291259766,24.99704360961914,22.155349731445312,18.64517593383789,16.61724281311035,-1.119476318359375,1.7222175598144531,5.232391357421875,7.260324478149414
linprim,TnT,Meetingroom,linprim_Meetingroom_000353.png,PSNR,23.32705307006836,24.91569709777832,23.214473724365234,20.0848388671875,17.68209457397461,-1.588644027709961,0.112579345703125,3.2422142028808594,5.64495849609375
linprim,TnT,Meetingroom,linprim_Meetingroom_000361.png,PSNR,24.10829734802246,27.723169326782227,25.690776824951172,21.051664352416992,17.70467185974121,-3.6148719787597656,-1.582479476928711,3.0566329956054688,6.40362548828125
linprim,TnT,Meetingroom,linprim_Meetingroom_000369.png,PSNR,21.52704429626465,21.957090377807617,21.437118530273438,20.365821838378906,19.677309036254883,-0.43004608154296875,0.08992576599121094,1.1612224578857422,1.8497352600097656
linprim,TnT,Meetingroom,linprim_Meetingroom_000001.png,LPIPS,0.1775602549314499,0.12012868374586105,0.14226597547531128,0.1457420140504837,0.16584628820419312,-0.05743157118558884,-0.03529427945613861,-0.031818240880966187,-0.011713966727256775
linprim,TnT,Meetingroom,linprim_Meetingroom_000009.png,LPIPS,0.22523225843906403,0.15676482021808624,0.1606552004814148,0.21208854019641876,0.20347601175308228,-0.06846743822097778,-0.06457705795764923,-0.013143718242645264,-0.02175624668598175
linprim,TnT,Meetingroom,linprim_Meetingroom_000017.png,LPIPS,0.24913524091243744,0.2037251889705658,0.22155213356018066,0.23733143508434296,0.1485184133052826,-0.04541005194187164,-0.027583107352256775,-0.011803805828094482,-0.10061682760715485
linprim,TnT,Meetingroom,linprim_Meetingroom_000025.png,LPIPS,0.23867590725421906,0.1922137439250946,0.19647666811943054,0.24794840812683105,0.30714595317840576,-0.04646216332912445,-0.04219923913478851,0.009272500872612,0.0684700459241867
linprim,TnT,Meetingroom,linprim_Meetingroom_000033.png,LPIPS,0.22526539862155914,0.18791083991527557,0.2082292139530182,0.20612479746341705,0.23624776303768158,-0.03735455870628357,-0.017036184668540955,-0.01914060115814209,0.010982364416122437
linprim,TnT,Meetingroom,linprim_Meetingroom_000041.png,LPIPS,0.2360459864139557,0.19081833958625793,0.1734762340784073,0.18651354312896729,0.20039181411266327,-0.045227646827697754,-0.0625697523355484,-0.0495324432849884,-0.03565417230129242
linprim,TnT,Meetingroom,linprim_Meetingroom_000049.png,LPIPS,0.21094664931297302,0.12267826497554779,0.16245204210281372,0.08678440749645233,0.12175582349300385,-0.08826838433742523,-0.0484946072101593,-0.12416224181652069,-0.08919082581996918
linprim,TnT,Meetingroom,linprim_Meetingroom_000057.png,LPIPS,0.1915997862815857,0.1452711820602417,0.1545911729335785,0.14242345094680786,0.20558029413223267,-0.046328604221343994,-0.0370086133480072,-0.04917633533477783,0.013980507850646973
linprim,TnT,Meetingroom,linprim_Meetingroom_000065.png,LPIPS,0.22775188088417053,0.16472488641738892,0.17864081263542175,0.1766984909772873,0.2338353991508484,-0.06302699446678162,-0.04911106824874878,-0.05105338990688324,0.0060835182666778564
linprim,TnT,Meetingroom,linprim_Meetingroom_000073.png,LPIPS,0.2203308790922165,0.15467458963394165,0.1598109006881714,0.18713915348052979,0.37225615978240967,-0.06565628945827484,-0.060519978404045105,-0.03319172561168671,0.15192528069019318
linprim,TnT,Meetingroom,linprim_Meetingroom_000081.png,LPIPS,0.19454896450042725,0.11570878326892853,0.14900343120098114,0.12446891516447067,0.13993048667907715,-0.07884018123149872,-0.045545533299446106,-0.07008004933595657,-0.0546184778213501
linprim,TnT,Meetingroom,linprim_Meetingroom_000089.png,LPIPS,0.24905581772327423,0.15681160986423492,0.1926496922969818,0.19901306927204132,0.2679501175880432,-0.0922442078590393,-0.05640612542629242,-0.05004274845123291,0.018894299864768982
linprim,TnT,Meetingroom,linprim_Meetingroom_000097.png,LPIPS,0.29453596472740173,0.16373246908187866,0.20405909419059753,0.15622413158416748,0.2827734351158142,-0.13080349564552307,-0.0904768705368042,-0.13831183314323425,-0.011762529611587524
linprim,TnT,Meetingroom,linprim_Meetingroom_000105.png,LPIPS,0.25780922174453735,0.15019933879375458,0.2066756784915924,0.17808082699775696,0.2072715163230896,-0.10760988295078278,-0.051133543252944946,-0.0797283947467804,-0.050537705421447754
linprim,TnT,Meetingroom,linprim_Meetingroom_000113.png,LPIPS,0.24442629516124725,0.1582299768924713,0.18436197936534882,0.189860999584198,0.25968822836875916,-0.08619631826877594,-0.06006431579589844,-0.054565295577049255,0.015261933207511902
linprim,TnT,Meetingroom,linprim_Meetingroom_000121.png,LPIPS,0.23662635684013367,0.14700916409492493,0.1764475554227829,0.16495513916015625,0.19324812293052673,-0.08961719274520874,-0.06017880141735077,-0.07167121767997742,-0.043378233909606934
linprim,TnT,Meetingroom,linprim_Meetingroom_000129.png,LPIPS,0.18944522738456726,0.12462743371725082,0.15116280317306519,0.11820852011442184,0.13096262514591217,-0.06481779366731644,-0.038282424211502075,-0.07123670727014542,-0.05848260223865509
linprim,TnT,Meetingroom,linprim_Meetingroom_000137.png,LPIPS,0.19738298654556274,0.14504125714302063,0.1517433226108551,0.15685230493545532,0.1362381875514984,-0.052341729402542114,-0.04563966393470764,-0.04053068161010742,-0.06114479899406433
linprim,TnT,Meetingroom,linprim_Meetingroom_000145.png,LPIPS,0.2238154411315918,0.12488194555044174,0.151691734790802,0.11643730103969574,0.15609437227249146,-0.09893349558115005,-0.0721237063407898,-0.10737814009189606,-0.06772106885910034
linprim,TnT,Meetingroom,linprim_Meetingroom_000153.png,LPIPS,0.2523121237754822,0.13081683218479156,0.14879673719406128,0.12171342968940735,0.1403905749320984,-0.12149529159069061,-0.1035153865814209,-0.13059869408607483,-0.11192154884338379
linprim,TnT,Meetingroom,linprim_Meetingroom_000161.png,LPIPS,0.2199137806892395,0.13514432311058044,0.15721862018108368,0.16671690344810486,0.12531384825706482,-0.08476945757865906,-0.06269516050815582,-0.053196877241134644,-0.09459993243217468
linprim,TnT,Meetingroom,linprim_Meetingroom_000169.png,LPIPS,0.2252734899520874,0.17946487665176392,0.2084398716688156,0.18469081819057465,0.1967461109161377,-0.045808613300323486,-0.01683361828327179,-0.040582671761512756,-0.028527379035949707
linprim,TnT,Meetingroom,linprim_Meetingroom_000177.png,LPIPS,0.24844898283481598,0.15706834197044373,0.17302462458610535,0.17153027653694153,0.21376974880695343,-0.09138064086437225,-0.07542435824871063,-0.07691870629787445,-0.03467923402786255
linprim,TnT,Meetingroom,linprim_Meetingroom_000185.png,LPIPS,0.2552107274532318,0.19835081696510315,0.1917078047990799,0.1886199563741684,0.27609995007514954,-0.05685991048812866,-0.06350292265415192,-0.06659077107906342,0.020889222621917725
linprim,TnT,Meetingroom,linprim_Meetingroom_000193.png,LPIPS,0.2603200674057007,0.16208486258983612,0.19208577275276184,0.21860668063163757,0.2600340247154236,-0.09823520481586456,-0.06823429465293884,-0.04171338677406311,-0.0002860426902770996
linprim,TnT,Meetingroom,linprim_Meetingroom_000201.png,LPIPS,0.23885321617126465,0.13090653717517853,0.1657543033361435,0.18805724382400513,0.26969289779663086,-0.10794667899608612,-0.07309891283512115,-0.05079597234725952,0.03083968162536621
linprim,TnT,Meetingroom,linprim_Meetingroom_000209.png,LPIPS,0.2027319073677063,0.12821969389915466,0.16388148069381714,0.1700824797153473,0.2212510108947754,-0.07451221346855164,-0.03885042667388916,-0.03264942765235901,0.018519103527069092
linprim,TnT,Meetingroom,linprim_Meetingroom_000217.png,LPIPS,0.25617432594299316,0.17642420530319214,0.20830844342708588,0.16806656122207642,0.19868141412734985,-0.07975012063980103,-0.04786588251590729,-0.08810776472091675,-0.05749291181564331
linprim,TnT,Meetingroom,linprim_Meetingroom_000225.png,LPIPS,0.2988065183162689,0.1967594027519226,0.2326071709394455,0.1591179072856903,0.17190386354923248,-0.10204711556434631,-0.06619934737682343,-0.1396886110305786,-0.12690265476703644
linprim,TnT,Meetingroom,linprim_Meetingroom_000233.png,LPIPS,0.26165786385536194,0.23255352675914764,0.20643098652362823,0.214562326669693,0.2769542932510376,-0.029104337096214294,-0.055226877331733704,-0.047095537185668945,0.01529642939567566
linprim,TnT,Meetingroom,linprim_Meetingroom_000241.png,LPIPS,0.2330528199672699,0.17664599418640137,0.1927008479833603,0.12884819507598877,0.2235203981399536,-0.05640682578086853,-0.04035197198390961,-0.10420462489128113,-0.009532421827316284
linprim,TnT,Meetingroom,linprim_Meetingroom_000249.png,LPIPS,0.24006852507591248,0.16041779518127441,0.19024121761322021,0.14293527603149414,0.18962854146957397,-0.07965072989463806,-0.04982730746269226,-0.09713324904441833,-0.0504399836063385
linprim,TnT,Meetingroom,linprim_Meetingroom_000257.png,LPIPS,0.2546614706516266,0.1707105040550232,0.2290647029876709,0.20512506365776062,0.22382009029388428,-0.0839509665966034,-0.02559676766395569,-0.04953640699386597,-0.03084138035774231
linprim,TnT,Meetingroom,linprim_Meetingroom_000265.png,LPIPS,0.24486583471298218,0.192206472158432,0.21877120435237885,0.209945946931839,0.23739925026893616,-0.05265936255455017,-0.026094630360603333,-0.03491988778114319,-0.0074665844440460205
linprim,TnT,Meetingroom,linprim_Meetingroom_000273.png,LPIPS,0.25790855288505554,0.17175889015197754,0.22462338209152222,0.22842299938201904,0.2369784116744995,-0.086149662733078,-0.033285170793533325,-0.0294855535030365,-0.02093014121055603
linprim,TnT,Meetingroom,linprim_Meetingroom_000281.png,LPIPS,0.25891685485839844,0.15659403800964355,0.21702136099338531,0.19471964240074158,0.2225932776927948,-0.10232281684875488,-0.04189549386501312,-0.06419721245765686,-0.03632357716560364
linprim,TnT,Meetingroom,linprim_Meetingroom_000289.png,LPIPS,0.18299829959869385,0.11065690219402313,0.14312368631362915,0.08068385720252991,0.12140598893165588,-0.07234139740467072,-0.0398746132850647,-0.10231444239616394,-0.061592310667037964
linprim,TnT,Meetingroom,linprim_Meetingroom_000297.png,LPIPS,0.2153061032295227,0.14099794626235962,0.1640087217092514,0.11892953515052795,0.0970960408449173,-0.07430815696716309,-0.0512973815202713,-0.09637656807899475,-0.11821006238460541
linprim,TnT,Meetingroom,linprim_Meetingroom_000305.png,LPIPS,0.21010807156562805,0.12459057569503784,0.14212001860141754,0.1332620531320572,0.19515195488929749,-0.08551749587059021,-0.06798805296421051,-0.07684601843357086,-0.014956116676330566
linprim,TnT,Meetingroom,linprim_Meetingroom_000313.png,LPIPS,0.24887016415596008,0.22910410165786743,0.23665839433670044,0.28950071334838867,0.28491711616516113,-0.01976606249809265,-0.012211769819259644,0.04063054919242859,0.03604695200920105
linprim,TnT,Meetingroom,linprim_Meetingroom_000321.png,LPIPS,0.2967514395713806,0.22856318950653076,0.2575814127922058,0.24285095930099487,0.2893226146697998,-0.06818825006484985,-0.039170026779174805,-0.05390048027038574,-0.0074288249015808105
linprim,TnT,Meetingroom,linprim_Meetingroom_000329.png,LPIPS,0.20961430668830872,0.11019475758075714,0.13826142251491547,0.12062275409698486,0.12140363454818726,-0.09941954910755157,-0.07135288417339325,-0.08899155259132385,-0.08821067214012146
linprim,TnT,Meetingroom,linprim_Meetingroom_000337.png,LPIPS,0.197297602891922,0.13789375126361847,0.15596164762973785,0.14857874810695648,0.1771448254585266,-0.05940385162830353,-0.04133595526218414,-0.048718854784965515,-0.020152777433395386
linprim,TnT,Meetingroom,linprim_Meetingroom_000345.png,LPIPS,0.2136874496936798,0.15617546439170837,0.18643732368946075,0.21189957857131958,0.21649429202079773,-0.057511985301971436,-0.027250126004219055,-0.0017878711223602295,0.00280684232711792
linprim,TnT,Meetingroom,linprim_Meetingroom_000353.png,LPIPS,0.2207276076078415,0.2010665237903595,0.21366894245147705,0.2342727929353714,0.2086353898048401,-0.019661083817481995,-0.007058665156364441,0.013545185327529907,-0.012092217803001404
linprim,TnT,Meetingroom,linprim_Meetingroom_000361.png,LPIPS,0.21053151786327362,0.18155531585216522,0.18318220973014832,0.18050189316272736,0.23348969221115112,-0.0289762020111084,-0.027349308133125305,-0.030029624700546265,0.022958174347877502
linprim,TnT,Meetingroom,linprim_Meetingroom_000369.png,LPIPS,0.23647703230381012,0.15916132926940918,0.16979920864105225,0.15653002262115479,0.3078283965587616,-0.07731570303440094,-0.06667782366275787,-0.07994700968265533,0.07135136425495148
linprim,MP360,room,linprim_room_DSCF4667.png,SSIM,0.8798349499702454,0.89615398645401,0.880529522895813,0.837731659412384,0.7757707834243774,-0.01631903648376465,-0.000694572925567627,0.04210329055786133,0.10406416654586792
linprim,MP360,room,linprim_room_DSCF4675.png,SSIM,0.8968760967254639,0.9244474172592163,0.9170021414756775,0.8589805960655212,0.8073054552078247,-0.02757132053375244,-0.020126044750213623,0.03789550065994263,0.08957064151763916
linprim,MP360,room,linprim_room_DSCF4683.png,SSIM,0.8923431634902954,0.9229829907417297,0.9241394400596619,0.8876906037330627,0.8138434886932373,-0.030639827251434326,-0.031796276569366455,0.004652559757232666,0.0784996747970581
linprim,MP360,room,linprim_room_DSCF4691.png,SSIM,0.9329765439033508,0.939213752746582,0.9316002726554871,0.9287631511688232,0.9171164035797119,-0.006237208843231201,0.0013762712478637695,0.004213392734527588,0.015860140323638916
linprim,MP360,room,linprim_room_DSCF4699.png,SSIM,0.9454926252365112,0.9345893263816833,0.9241854548454285,0.9083502888679504,0.8811016082763672,0.01090329885482788,0.021307170391082764,0.03714233636856079,0.06439101696014404
linprim,MP360,room,linprim_room_DSCF4707.png,SSIM,0.91701740026474,0.9141368269920349,0.887091338634491,0.8565187454223633,0.8839577436447144,0.002880573272705078,0.029926061630249023,0.06049865484237671,0.033059656620025635
linprim,MP360,room,linprim_room_DSCF4715.png,SSIM,0.9186376929283142,0.9390840530395508,0.9308490753173828,0.8968898057937622,0.8316740393638611,-0.020446360111236572,-0.012211382389068604,0.021747887134552002,0.08696365356445312
linprim,MP360,room,linprim_room_DSCF4723.png,SSIM,0.9547954797744751,0.9419385194778442,0.9350638389587402,0.9318163394927979,0.9242082834243774,0.01285696029663086,0.019731640815734863,0.022979140281677246,0.030587196350097656
linprim,MP360,room,linprim_room_DSCF4731.png,SSIM,0.9220842123031616,0.9066783785820007,0.8805645108222961,0.8529366850852966,0.8599045872688293,0.015405833721160889,0.04151970148086548,0.06914752721786499,0.062179625034332275
linprim,MP360,room,linprim_room_DSCF4739.png,SSIM,0.9386950135231018,0.9380188584327698,0.9265099763870239,0.9164814352989197,0.9003850221633911,0.0006761550903320312,0.01218503713607788,0.02221357822418213,0.03830999135971069
linprim,MP360,room,linprim_room_DSCF4747.png,SSIM,0.9349159002304077,0.9434431791305542,0.9374784827232361,0.9279237985610962,0.9074850678443909,-0.008527278900146484,-0.002562582492828369,0.0069921016693115234,0.027430832386016846
linprim,MP360,room,linprim_room_DSCF4755.png,SSIM,0.9406570792198181,0.9330994486808777,0.9235534071922302,0.9204165935516357,0.9239122271537781,0.00755763053894043,0.01710367202758789,0.020240485668182373,0.01674485206604004
linprim,MP360,room,linprim_room_DSCF4763.png,SSIM,0.9383153319358826,0.9434292912483215,0.9298306703567505,0.9269423484802246,0.895732581615448,-0.005113959312438965,0.00848466157913208,0.011372983455657959,0.04258275032043457
linprim,MP360,room,linprim_room_DSCF4771.png,SSIM,0.9149478673934937,0.9167050123214722,0.8915740251541138,0.86590176820755,0.8141289353370667,-0.0017571449279785156,0.023373842239379883,0.049046099185943604,0.100818932056427
linprim,MP360,room,linprim_room_DSCF4779.png,SSIM,0.9341921806335449,0.9264845848083496,0.9022088646888733,0.8829537034034729,0.8625133633613586,0.0077075958251953125,0.03198331594467163,0.05123847723007202,0.07167881727218628
linprim,MP360,room,linprim_room_DSCF4787.png,SSIM,0.8822709321975708,0.915534257888794,0.8872954249382019,0.8299590349197388,0.7753053903579712,-0.033263325691223145,-0.0050244927406311035,0.05231189727783203,0.10696554183959961
linprim,MP360,room,linprim_room_DSCF4795.png,SSIM,0.9099467396736145,0.9184509515762329,0.9008871912956238,0.8753889203071594,0.8073437809944153,-0.008504211902618408,0.009059548377990723,0.03455781936645508,0.10260295867919922
linprim,MP360,room,linprim_room_DSCF4803.png,SSIM,0.9360884428024292,0.9373444318771362,0.9220341444015503,0.9020888209342957,0.9014689922332764,-0.0012559890747070312,0.014054298400878906,0.033999621868133545,0.03461945056915283
linprim,MP360,room,linprim_room_DSCF4811.png,SSIM,0.9163342118263245,0.9280864596366882,0.9281849265098572,0.8767625689506531,0.7428342700004578,-0.01175224781036377,-0.011850714683532715,0.03957164287567139,0.1734999418258667
linprim,MP360,room,linprim_room_DSCF4819.png,SSIM,0.9291242361068726,0.9282565116882324,0.9206676483154297,0.8839223980903625,0.8626217842102051,0.0008677244186401367,0.008456587791442871,0.04520183801651001,0.06650245189666748
linprim,MP360,room,linprim_room_DSCF4827.png,SSIM,0.9220616221427917,0.9246875643730164,0.9106733202934265,0.8996866941452026,0.8863554000854492,-0.0026259422302246094,0.011388301849365234,0.02237492799758911,0.03570622205734253
linprim,MP360,room,linprim_room_DSCF4835.png,SSIM,0.8693438768386841,0.8632333874702454,0.8410897254943848,0.8112368583679199,0.6785145401954651,0.006110489368438721,0.028254151344299316,0.05810701847076416,0.190829336643219
linprim,MP360,room,linprim_room_DSCF4843.png,SSIM,0.9283807277679443,0.9406062364578247,0.9282894730567932,0.9066271781921387,0.8922434449195862,-0.012225508689880371,9.125471115112305e-05,0.021753549575805664,0.036137282848358154
linprim,MP360,room,linprim_room_DSCF4851.png,SSIM,0.8839066028594971,0.8903876543045044,0.8689702153205872,0.8280988335609436,0.8013798594474792,-0.006481051445007324,0.014936387538909912,0.05580776929855347,0.08252674341201782
linprim,MP360,room,linprim_room_DSCF4859.png,SSIM,0.9115822911262512,0.917779266834259,0.8933009505271912,0.8306041955947876,0.777137041091919,-0.0061969757080078125,0.01828134059906006,0.08097809553146362,0.13444525003433228
linprim,MP360,room,linprim_room_DSCF4867.png,SSIM,0.9213822484016418,0.9191741943359375,0.9174281358718872,0.8880752921104431,0.8480923175811768,0.0022080540657043457,0.003954112529754639,0.03330695629119873,0.07328993082046509
linprim,MP360,room,linprim_room_DSCF4875.png,SSIM,0.935609757900238,0.9332736730575562,0.9093551635742188,0.8473635315895081,0.8389534950256348,0.0023360848426818848,0.026254594326019287,0.08824622631072998,0.09665626287460327
linprim,MP360,room,linprim_room_DSCF4883.png,SSIM,0.9120273590087891,0.9180497527122498,0.889923632144928,0.8305039405822754,0.7439300417900085,-0.006022393703460693,0.022103726863861084,0.08152341842651367,0.16809731721878052
linprim,MP360,room,linprim_room_DSCF4891.png,SSIM,0.8943635821342468,0.8988329172134399,0.8414919972419739,0.7827215194702148,0.686065673828125,-0.004469335079193115,0.05287158489227295,0.11164206266403198,0.20829790830612183
linprim,MP360,room,linprim_room_DSCF4899.png,SSIM,0.8908651471138,0.8936204314231873,0.8567713499069214,0.7894894480705261,0.7472378015518188,-0.002755284309387207,0.03409379720687866,0.10137569904327393,0.1436273455619812
linprim,MP360,room,linprim_room_DSCF4907.png,SSIM,0.8880793452262878,0.890579342842102,0.8648325800895691,0.8372265100479126,0.7321858406066895,-0.002499997615814209,0.02324676513671875,0.050852835178375244,0.1558935046195984
