Model,Dataset,Scene,Metric,Standard Value,Masked1 Value,Masked2 Value,Masked3 Value,Masked4 Value,Difference1,Difference2,Difference3,Difference4
beta_splatting,MP360,bicycle,LPIPS,0.22522641718387604,0.14086444675922394,0.15637148916721344,0.15011855959892273,0.2024657130241394,-0.0843619704246521,-0.0688549280166626,-0.07510785758495331,-0.022760704159736633
beta_splatting,MP360,bonsai,SSIM,0.9588825106620789,0.9568949341773987,0.9497981667518616,0.951600968837738,0.9442521929740906,0.0019875764846801758,0.009084343910217285,0.00728154182434082,0.014630317687988281
beta_splatting,MP360,bonsai,PSNR,34.26286697387695,35.194610595703125,32.92584228515625,31.184602737426758,27.226919174194336,-0.9317436218261719,1.3370246887207031,3.0782642364501953,7.035947799682617
beta_splatting,MP360,bonsai,LPIPS,0.15906475484371185,0.07934997230768204,0.1108114942908287,0.06520619243383408,0.05645979940891266,-0.07971478253602982,-0.04825326055288315,-0.09385856240987778,-0.1026049554347992
beta_splatting,TnT,Caterpillar,SSIM,0.8353810906410217,0.8487743735313416,0.8173659443855286,0.7714105248451233,0.7523830533027649,-0.013393282890319824,0.018015146255493164,0.06397056579589844,0.08299803733825684
beta_splatting,TnT,Caterpillar,PSNR,25.695810317993164,27.82256317138672,26.32421875,24.477935791015625,22.03304100036621,-2.1267528533935547,-0.6284084320068359,1.217874526977539,3.662769317626953
beta_splatting,TnT,Caterpillar,LPIPS,0.22057877480983734,0.13653752207756042,0.16815192997455597,0.1383899301290512,0.25927284359931946,-0.08404125273227692,-0.05242684483528137,-0.08218884468078613,0.03869406878948212
beta_splatting,MP360,counter,SSIM,0.9431968927383423,0.9409212470054626,0.9281361699104309,0.9197409152984619,0.8915618658065796,0.0022756457328796387,0.015060722827911377,0.02345597743988037,0.051635026931762695
beta_splatting,MP360,counter,PSNR,32.226688385009766,34.096435546875,31.719526290893555,28.74730110168457,23.635427474975586,-1.8697471618652344,0.5071620941162109,3.4793872833251953,8.59126091003418
beta_splatting,MP360,counter,LPIPS,0.14794212579727173,0.09297449886798859,0.11712086200714111,0.0964140072464943,0.09793733805418015,-0.05496762692928314,-0.030821263790130615,-0.051528118550777435,-0.05000478774309158
beta_splatting,TnT,Courthouse,SSIM,0.8170052170753479,0.8246880769729614,0.7569682002067566,0.6778891682624817,0.6281560063362122,-0.007682859897613525,0.06003701686859131,0.1391160488128662,0.18884921073913574
beta_splatting,TnT,Courthouse,PSNR,23.712915420532227,24.55525016784668,23.05742645263672,21.38709259033203,19.06199836730957,-0.8423347473144531,0.6554889678955078,2.3258228302001953,4.650917053222656
beta_splatting,TnT,Courthouse,LPIPS,0.25185325741767883,0.21144849061965942,0.2568555474281311,0.2399294525384903,0.3530959486961365,-0.04040476679801941,0.0050022900104522705,-0.011923804879188538,0.10124269127845764
beta_splatting,MP360,flowers,SSIM,0.6796892881393433,0.7799962759017944,0.7244365811347961,0.6509536504745483,0.6244814395904541,-0.10030698776245117,-0.04474729299545288,0.028735637664794922,0.05520784854888916
beta_splatting,MP360,flowers,PSNR,23.642980575561523,30.804887771606445,28.703039169311523,25.032487869262695,20.505573272705078,-7.161907196044922,-5.06005859375,-1.3895072937011719,3.1374073028564453
beta_splatting,MP360,flowers,LPIPS,0.32810738682746887,0.23480844497680664,0.2447822540998459,0.32303640246391296,0.33659353852272034,-0.09329894185066223,-0.08332513272762299,-0.005070984363555908,0.008486151695251465
beta_splatting,MP360,garden,SSIM,0.8609347343444824,0.8870887756347656,0.8720317482948303,0.8496532440185547,0.8354976773262024,-0.026154041290283203,-0.0110970139503479,0.011281490325927734,0.02543705701828003
beta_splatting,MP360,garden,PSNR,28.00697135925293,32.36543655395508,31.05776023864746,27.802820205688477,24.813722610473633,-4.358465194702148,-3.0507888793945312,0.20415115356445312,3.193248748779297
beta_splatting,MP360,garden,LPIPS,0.15330207347869873,0.1104511246085167,0.12566184997558594,0.1299893707036972,0.16295494139194489,-0.04285094887018204,-0.027640223503112793,-0.023312702775001526,0.009652867913246155
beta_splatting,TnT,Ignatius,SSIM,0.8324313759803772,0.8612571358680725,0.8339390158653259,0.7907991409301758,0.7684339880943298,-0.028825759887695312,-0.0015076398849487305,0.041632235050201416,0.06399738788604736
beta_splatting,TnT,Ignatius,PSNR,25.096445083618164,27.433238983154297,26.481843948364258,24.221649169921875,21.458303451538086,-2.336793899536133,-1.3853988647460938,0.8747959136962891,3.638141632080078
beta_splatting,TnT,Ignatius,LPIPS,0.21131108701229095,0.1697780042886734,0.17102940380573273,0.14789552986621857,0.2057971954345703,-0.041533082723617554,-0.04028168320655823,-0.06341555714607239,-0.005513891577720642
beta_splatting,MP360,kitchen,SSIM,0.9448786973953247,0.9490088224411011,0.9425807595252991,0.9415059685707092,0.9435498118400574,-0.004130125045776367,0.0022979378700256348,0.0033727288246154785,0.001328885555267334
beta_splatting,MP360,kitchen,PSNR,33.34763717651367,35.041419982910156,32.74884033203125,31.89634132385254,30.290956497192383,-1.6937828063964844,0.5987968444824219,1.4512958526611328,3.056680679321289
beta_splatting,MP360,kitchen,LPIPS,0.10923774540424347,0.08534464240074158,0.1015392392873764,0.07052958011627197,0.08257780224084854,-0.023893103003501892,-0.007698506116867065,-0.0387081652879715,-0.026659943163394928
beta_splatting,TnT,Meetingroom,SSIM,0.9120292067527771,0.9258902668952942,0.885365903377533,0.8294737935066223,0.8017839193344116,-0.01386106014251709,0.02666330337524414,0.08255541324615479,0.11024528741836548
beta_splatting,TnT,Meetingroom,PSNR,28.496597290039062,30.441993713378906,28.005308151245117,23.908639907836914,20.549724578857422,-1.9453964233398438,0.4912891387939453,4.587957382202148,7.946872711181641
beta_splatting,TnT,Meetingroom,LPIPS,0.19353792071342468,0.11716762185096741,0.14003005623817444,0.13393428921699524,0.1702839434146881,-0.07637029886245728,-0.053507864475250244,-0.05960363149642944,-0.023253977298736572
beta_splatting,MP360,room,SSIM,0.9463526606559753,0.9470486640930176,0.9288705587387085,0.9121377468109131,0.8776373267173767,-0.0006960034370422363,0.017482101917266846,0.034214913845062256,0.06871533393859863
beta_splatting,MP360,room,PSNR,34.27171325683594,34.888248443603516,32.5835075378418,29.603321075439453,25.788484573364258,-0.6165351867675781,1.6882057189941406,4.668392181396484,8.48322868347168
beta_splatting,MP360,room,LPIPS,0.16417786478996277,0.09939481317996979,0.11822699010372162,0.10407800227403641,0.1308692991733551,-0.06478305160999298,-0.04595087468624115,-0.06009986251592636,-0.033308565616607666
beta_splatting,MP360,stump,SSIM,0.8829064965248108,0.890846848487854,0.8850167393684387,0.8840231895446777,0.8844268321990967,-0.007940351963043213,-0.0021102428436279297,-0.0011166930198669434,-0.0015203356742858887
beta_splatting,MP360,stump,PSNR,30.5172176361084,33.31355667114258,31.862119674682617,29.101219177246094,26.20755386352539,-2.7963390350341797,-1.3449020385742188,1.4159984588623047,4.309663772583008
beta_splatting,MP360,stump,LPIPS,0.182778462767601,0.16390372812747955,0.16883760690689087,0.15314680337905884,0.1353738158941269,-0.01887473464012146,-0.013940855860710144,-0.029631659388542175,-0.04740464687347412
beta_splatting,MP360,treehill,SSIM,0.7271363735198975,0.8059497475624084,0.7428309917449951,0.6842272281646729,0.6214410066604614,-0.07881337404251099,-0.015694618225097656,0.04290914535522461,0.10569536685943604
beta_splatting,MP360,treehill,PSNR,25.267169952392578,30.856279373168945,28.605438232421875,25.839618682861328,20.367820739746094,-5.589109420776367,-3.338268280029297,-0.57244873046875,4.899349212646484
beta_splatting,MP360,treehill,LPIPS,0.3213532865047455,0.22858303785324097,0.24667994678020477,0.2611672580242157,0.36236539483070374,-0.09277024865150452,-0.07467333972454071,-0.060186028480529785,0.04101210832595825
beta_splatting,TnT,Truck,SSIM,0.9003406763076782,0.921127438545227,0.884453296661377,0.8557121753692627,0.8388196229934692,-0.020786762237548828,0.01588737964630127,0.04462850093841553,0.061521053314208984
beta_splatting,TnT,Truck,PSNR,27.47321319580078,32.47593688964844,29.037418365478516,25.336620330810547,21.80419158935547,-5.002723693847656,-1.5642051696777344,2.1365928649902344,5.6690216064453125
beta_splatting,TnT,Truck,LPIPS,0.16329944133758545,0.10567188262939453,0.12057176232337952,0.11391213536262512,0.13830552995204926,-0.05762755870819092,-0.04272767901420593,-0.04938730597496033,-0.024993911385536194
QGS,TnT,Barn,SSIM,0.8503893613815308,0.8757517337799072,0.8228925466537476,0.776306688785553,0.7302860021591187,-0.025362372398376465,0.027496814727783203,0.07408267259597778,0.12010335922241211
QGS,TnT,Barn,PSNR,25.94445037841797,27.95942497253418,25.834388732910156,23.492708206176758,19.883358001708984,-2.014974594116211,0.1100616455078125,2.451742172241211,6.061092376708984
QGS,TnT,Barn,LPIPS,0.22068800032138824,0.15850964188575745,0.17542921006679535,0.18423953652381897,0.23267017304897308,-0.0621783584356308,-0.045258790254592896,-0.036448463797569275,0.011982172727584839
QGS,MP360,bicycle,SSIM,0.6120738387107849,0.7126086354255676,0.6685896515846252,0.6131120324134827,0.5531641244888306,-0.10053479671478271,-0.05651581287384033,-0.001038193702697754,0.058909714221954346
QGS,MP360,bicycle,PSNR,23.248851776123047,28.113210678100586,26.493967056274414,23.69100570678711,20.538930892944336,-4.864358901977539,-3.245115280151367,-0.4421539306640625,2.709920883178711
QGS,MP360,bicycle,LPIPS,0.3855045437812805,0.2185371071100235,0.2423165887594223,0.2033749222755432,0.3816062808036804,-0.16696743667125702,-0.14318795502185822,-0.1821296215057373,-0.0038982629776000977
QGS,MP360,bonsai,SSIM,0.9247576594352722,0.9239988327026367,0.903069794178009,0.8826975226402283,0.8726232647895813,0.000758826732635498,0.021687865257263184,0.042060136795043945,0.05213439464569092
QGS,MP360,bonsai,PSNR,30.4299373626709,31.52391242980957,29.60187530517578,27.653636932373047,24.903093338012695,-1.0939750671386719,0.8280620574951172,2.7763004302978516,5.526844024658203
QGS,MP360,bonsai,LPIPS,0.197892963886261,0.1126609742641449,0.13415133953094482,0.09961879253387451,0.13551181554794312,-0.08523198962211609,-0.06374162435531616,-0.09827417135238647,-0.06238114833831787
QGS,TnT,Caterpillar,SSIM,0.7561022639274597,0.7774338126182556,0.7169426083564758,0.6537595987319946,0.6200910210609436,-0.0213315486907959,0.03915965557098389,0.10234266519546509,0.1360112428665161
QGS,TnT,Caterpillar,PSNR,21.31900405883789,22.006263732910156,21.356359481811523,20.252349853515625,18.432859420776367,-0.6872596740722656,-0.03735542297363281,1.0666542053222656,2.8861446380615234
QGS,TnT,Caterpillar,LPIPS,0.2783365249633789,0.21618402004241943,0.21881632506847382,0.28795576095581055,0.3316039443016052,-0.06215250492095947,-0.05952019989490509,0.00961923599243164,0.05326741933822632
QGS,MP360,counter,SSIM,0.8758651614189148,0.8742420077323914,0.8425720930099487,0.8104576468467712,0.7781103849411011,0.0016231536865234375,0.033293068408966064,0.06540751457214355,0.09775477647781372
QGS,MP360,counter,PSNR,27.887468338012695,29.791013717651367,27.557376861572266,24.40734100341797,20.907331466674805,-1.9035453796386719,0.3300914764404297,3.4801273345947266,6.980136871337891
QGS,MP360,counter,LPIPS,0.22861149907112122,0.1727469116449356,0.1930956095457077,0.17832615971565247,0.17500346899032593,-0.05586458742618561,-0.03551588952541351,-0.05028533935546875,-0.05360803008079529
QGS,TnT,Courthouse,SSIM,0.7698336243629456,0.7718012928962708,0.6825574040412903,0.5603684186935425,0.5069713592529297,-0.0019676685333251953,0.08727622032165527,0.20946520566940308,0.26286226511001587
QGS,TnT,Courthouse,PSNR,20.990053176879883,21.42043685913086,20.499773025512695,18.911344528198242,16.65967559814453,-0.43038368225097656,0.4902801513671875,2.0787086486816406,4.330377578735352
QGS,TnT,Courthouse,LPIPS,0.31742095947265625,0.3198896050453186,0.31010115146636963,0.42225268483161926,0.4435460865497589,0.0024686455726623535,-0.007319808006286621,0.10483172535896301,0.12612512707710266
QGS,MP360,flowers,SSIM,0.4174918830394745,0.6326074004173279,0.5119850635528564,0.3651353120803833,0.30778950452804565,-0.2151155173778534,-0.09449318051338196,0.052356570959091187,0.10970237851142883
QGS,MP360,flowers,PSNR,18.917991638183594,26.93964385986328,23.83965492248535,20.128673553466797,16.576139450073242,-8.021652221679688,-4.921663284301758,-1.2106819152832031,2.3418521881103516
QGS,MP360,flowers,LPIPS,0.5149545669555664,0.34373077750205994,0.3462597131729126,0.3693806827068329,0.5991094708442688,-0.17122378945350647,-0.1686948537826538,-0.14557388424873352,0.08415490388870239
QGS,MP360,garden,SSIM,0.7083443999290466,0.7416816353797913,0.7429550290107727,0.7185370326042175,0.6808640360832214,-0.03333723545074463,-0.034610629081726074,-0.010192632675170898,0.027480363845825195
QGS,MP360,garden,PSNR,24.5430850982666,28.7094669342041,27.41385841369629,25.3360595703125,22.06658172607422,-4.1663818359375,-2.8707733154296875,-0.7929744720458984,2.476503372192383
QGS,MP360,garden,LPIPS,0.2941835820674896,0.17661815881729126,0.262789249420166,0.146565243601799,0.2947898805141449,-0.11756542325019836,-0.03139433264732361,-0.1476183384656906,0.0006062984466552734
QGS,TnT,Ignatius,SSIM,0.7770887613296509,0.8113920092582703,0.7791791558265686,0.7477140426635742,0.7300249338150024,-0.034303247928619385,-0.0020903944969177246,0.02937471866607666,0.04706382751464844
QGS,TnT,Ignatius,PSNR,21.0199031829834,23.119321823120117,22.37349510192871,20.725261688232422,19.138769149780273,-2.0994186401367188,-1.3535919189453125,0.29464149475097656,1.881134033203125
QGS,TnT,Ignatius,LPIPS,0.196003258228302,0.13807058334350586,0.16097114980220795,0.11762828379869461,0.20277170836925507,-0.05793267488479614,-0.035032108426094055,-0.07837497442960739,0.006768450140953064
QGS,MP360,kitchen,SSIM,0.8962023854255676,0.8987575173377991,0.8830804824829102,0.8823355436325073,0.8815916776657104,-0.0025551319122314453,0.01312190294265747,0.013866841793060303,0.014610707759857178
QGS,MP360,kitchen,PSNR,29.281455993652344,30.493677139282227,29.04538345336914,28.200651168823242,26.58808708190918,-1.2122211456298828,0.23607254028320312,1.0808048248291016,2.693368911743164
QGS,MP360,kitchen,LPIPS,0.15852336585521698,0.13070878386497498,0.14561931788921356,0.11994513124227524,0.12829968333244324,-0.027814581990242004,-0.012904047966003418,-0.03857823461294174,-0.030223682522773743
QGS,TnT,Meetingroom,SSIM,0.840333878993988,0.8393552303314209,0.7562926411628723,0.6856197714805603,0.6377431750297546,0.0009786486625671387,0.08404123783111572,0.15471410751342773,0.2025907039642334
QGS,TnT,Meetingroom,PSNR,22.339479446411133,22.175235748291016,20.226552963256836,18.730070114135742,16.9453125,0.1642436981201172,2.112926483154297,3.6094093322753906,5.394166946411133
QGS,TnT,Meetingroom,LPIPS,0.25788354873657227,0.20813195407390594,0.20740215480327606,0.21262367069721222,0.30530527234077454,-0.04975159466266632,-0.050481393933296204,-0.045259878039360046,0.04742172360420227
QGS,MP360,room,SSIM,0.9025241136550903,0.9046253561973572,0.8829668760299683,0.83650141954422,0.8016310930252075,-0.0021012425422668457,0.01955723762512207,0.06602269411087036,0.10089302062988281
QGS,MP360,room,PSNR,30.68181037902832,31.282989501953125,29.778764724731445,26.409629821777344,24.66423797607422,-0.6011791229248047,0.903045654296875,4.272180557250977,6.017572402954102
QGS,MP360,room,LPIPS,0.22321979701519012,0.13718172907829285,0.16393761336803436,0.13001197576522827,0.21817263960838318,-0.08603806793689728,-0.05928218364715576,-0.09320782124996185,-0.005047157406806946
QGS,MP360,stump,SSIM,0.6535887122154236,0.6681900024414062,0.6526879072189331,0.633111834526062,0.6199078559875488,-0.014601290225982666,0.0009008049964904785,0.020476877689361572,0.033680856227874756
QGS,MP360,stump,PSNR,24.68504524230957,27.511960983276367,26.16801643371582,23.946598052978516,21.818967819213867,-2.826915740966797,-1.48297119140625,0.7384471893310547,2.866077423095703
QGS,MP360,stump,LPIPS,0.36806803941726685,0.32698529958724976,0.37202781438827515,0.27014946937561035,0.33378830552101135,-0.04108273983001709,0.003959774971008301,-0.0979185700416565,-0.03427973389625549
QGS,MP360,treehill,SSIM,0.506553590297699,0.6441415548324585,0.5662935972213745,0.4526183307170868,0.3931049108505249,-0.13758796453475952,-0.05974000692367554,0.05393525958061218,0.11344867944717407
QGS,MP360,treehill,PSNR,21.360618591308594,25.827754974365234,23.84116554260254,21.911211013793945,18.39879608154297,-4.467136383056641,-2.4805469512939453,-0.5505924224853516,2.961822509765625
QGS,MP360,treehill,LPIPS,0.4989606440067291,0.3064863383769989,0.36008766293525696,0.309029221534729,0.5487474799156189,-0.19247430562973022,-0.13887298107147217,-0.18993142247200012,0.04978683590888977
QGS,TnT,Truck,SSIM,0.8470419645309448,0.8593834638595581,0.7993033528327942,0.7416970133781433,0.712272584438324,-0.012341499328613281,0.047738611698150635,0.10534495115280151,0.13476938009262085
QGS,TnT,Truck,PSNR,23.536182403564453,26.331727981567383,23.986465454101562,21.018085479736328,18.70301628112793,-2.7955455780029297,-0.4502830505371094,2.518096923828125,4.833166122436523
QGS,TnT,Truck,LPIPS,0.20470702648162842,0.18033981323242188,0.17541004717350006,0.19729939103126526,0.23911575973033905,-0.024367213249206543,-0.029296979308128357,-0.007407635450363159,0.03440873324871063
3dcs,TnT,Barn,SSIM,0.8765620589256287,0.898747980594635,0.8743798136711121,0.8415638208389282,0.8133360743522644,-0.022185921669006348,0.0021822452545166016,0.03499823808670044,0.06322598457336426
3dcs,TnT,Barn,PSNR,29.16057014465332,32.4249267578125,30.606239318847656,26.765621185302734,23.189382553100586,-3.2643566131591797,-1.445669174194336,2.394948959350586,5.971187591552734
3dcs,TnT,Barn,LPIPS,0.16376391053199768,0.11045647412538528,0.12951333820819855,0.10503088682889938,0.13995343446731567,-0.053307436406612396,-0.03425057232379913,-0.0587330237030983,-0.023810476064682007
3dcs,MP360,bicycle,SSIM,0.7363832592964172,0.7869003415107727,0.7542312145233154,0.7253410220146179,0.7021238803863525,-0.05051708221435547,-0.017847955226898193,0.011042237281799316,0.0342593789100647
3dcs,MP360,bicycle,PSNR,24.676170349121094,28.53026580810547,27.120952606201172,24.796045303344727,22.1966495513916,-3.854095458984375,-2.444782257080078,-0.11987495422363281,2.479520797729492
3dcs,MP360,bicycle,LPIPS,0.2175145000219345,0.13625386357307434,0.1468236893415451,0.1587771624326706,0.2355610430240631,-0.08126063644886017,-0.0706908106803894,-0.058737337589263916,0.0180465430021286
3dcs,MP360,bonsai,SSIM,0.9444883465766907,0.9415516257286072,0.933301568031311,0.9268137812614441,0.9252111315727234,0.002936720848083496,0.011186778545379639,0.017674565315246582,0.019277215003967285
3dcs,MP360,bonsai,PSNR,32.55391311645508,33.552650451660156,31.68013572692871,29.856821060180664,26.99830436706543,-0.9987373352050781,0.8737773895263672,2.697092056274414,5.555608749389648
3dcs,MP360,bonsai,LPIPS,0.17954714596271515,0.09158287197351456,0.12525644898414612,0.0744248628616333,0.08527330309152603,-0.08796427398920059,-0.05429069697856903,-0.10512228310108185,-0.09427384287118912
3dcs,TnT,Caterpillar,SSIM,0.7887884974479675,0.8069250583648682,0.7697322964668274,0.7084835171699524,0.6814770102500916,-0.018136560916900635,0.019056200981140137,0.08030498027801514,0.10731148719787598
3dcs,TnT,Caterpillar,PSNR,23.395654678344727,25.21238136291504,23.986032485961914,22.3345890045166,20.219593048095703,-1.8167266845703125,-0.5903778076171875,1.061065673828125,3.1760616302490234
3dcs,TnT,Caterpillar,LPIPS,0.23890124261379242,0.161433607339859,0.18312416970729828,0.1585918515920639,0.2995494306087494,-0.07746763527393341,-0.05577707290649414,-0.08030939102172852,0.06064818799495697
3dcs,MP360,counter,SSIM,0.9086434841156006,0.9066447615623474,0.8865525126457214,0.8672825694084167,0.8217410445213318,0.001998722553253174,0.02209097146987915,0.04136091470718384,0.0869024395942688
3dcs,MP360,counter,PSNR,29.05555534362793,31.2294864654541,28.952119827270508,25.97773551940918,21.198808670043945,-2.173931121826172,0.10343551635742188,3.07781982421875,7.856746673583984
3dcs,MP360,counter,LPIPS,0.18090681731700897,0.12945890426635742,0.14516982436180115,0.1294177919626236,0.1412138044834137,-0.05144791305065155,-0.035736992955207825,-0.051489025354385376,-0.039693012833595276
3dcs,TnT,Courthouse,SSIM,0.8088971376419067,0.812804639339447,0.7513181567192078,0.6797329187393188,0.6363054513931274,-0.003907501697540283,0.057578980922698975,0.1291642189025879,0.1725916862487793
3dcs,TnT,Courthouse,PSNR,22.79035186767578,23.411958694458008,22.167760848999023,20.912282943725586,18.814725875854492,-0.6216068267822266,0.6225910186767578,1.8780689239501953,3.975625991821289
3dcs,TnT,Courthouse,LPIPS,0.24074354767799377,0.2058972269296646,0.23677551746368408,0.2265816479921341,0.3322848975658417,-0.03484632074832916,-0.003968030214309692,-0.01416189968585968,0.0915413498878479
3dcs,MP360,flowers,SSIM,0.5739333629608154,0.7022682428359985,0.619598388671875,0.5516213774681091,0.5116125345230103,-0.1283348798751831,-0.04566502571105957,0.0223119854927063,0.062320828437805176
3dcs,MP360,flowers,PSNR,20.455717086791992,26.282085418701172,23.92902183532715,21.444828033447266,18.286558151245117,-5.82636833190918,-3.4733047485351562,-0.9891109466552734,2.169158935546875
3dcs,MP360,flowers,LPIPS,0.32221171259880066,0.20525787770748138,0.1884162276983261,0.21931910514831543,0.3707282245159149,-0.11695383489131927,-0.13379548490047455,-0.10289260745048523,0.04851651191711426
3dcs,MP360,garden,SSIM,0.8507776856422424,0.8774120211601257,0.8565311431884766,0.8452162742614746,0.834071159362793,-0.0266343355178833,-0.005753457546234131,0.005561411380767822,0.016706526279449463
3dcs,MP360,garden,PSNR,27.09023094177246,30.67612648010254,29.236249923706055,26.993085861206055,24.913589477539062,-3.585895538330078,-2.1460189819335938,0.09714508056640625,2.1766414642333984
3dcs,MP360,garden,LPIPS,0.1129670962691307,0.08266264945268631,0.08330850303173065,0.08065862208604813,0.12714241445064545,-0.030304446816444397,-0.029658593237400055,-0.03230847418308258,0.01417531818151474
3dcs,TnT,Ignatius,SSIM,0.7913867831230164,0.8258802890777588,0.7890140414237976,0.7375230193138123,0.7127617597579956,-0.03449350595474243,0.00237274169921875,0.0538637638092041,0.07862502336502075
3dcs,TnT,Ignatius,PSNR,22.823442459106445,24.75612449645996,23.915586471557617,22.046844482421875,19.869089126586914,-1.9326820373535156,-1.0921440124511719,0.7765979766845703,2.9543533325195312
3dcs,TnT,Ignatius,LPIPS,0.19910867512226105,0.16137412190437317,0.16153044998645782,0.14676356315612793,0.20507197082042694,-0.03773455321788788,-0.03757822513580322,-0.05234511196613312,0.0059632956981658936
3dcs,MP360,kitchen,SSIM,0.9298398494720459,0.935286283493042,0.9271717667579651,0.9255102872848511,0.9268630146980286,-0.005446434020996094,0.0026680827140808105,0.004329562187194824,0.002976834774017334
3dcs,MP360,kitchen,PSNR,31.828155517578125,33.17173385620117,31.777664184570312,30.752050399780273,29.041170120239258,-1.3435783386230469,0.0504913330078125,1.0761051177978516,2.786985397338867
3dcs,MP360,kitchen,LPIPS,0.11642400175333023,0.0919625535607338,0.1032448336482048,0.08352741599082947,0.09756443649530411,-0.024461448192596436,-0.013179168105125427,-0.03289658576250076,-0.018859565258026123
3dcs,TnT,Meetingroom,SSIM,0.885402262210846,0.8959202766418457,0.8462822437286377,0.7933619022369385,0.766533613204956,-0.010518014430999756,0.03912001848220825,0.09204035997390747,0.11886864900588989
3dcs,TnT,Meetingroom,PSNR,26.625131607055664,28.228994369506836,26.182222366333008,22.645061492919922,19.38374137878418,-1.6038627624511719,0.44290924072265625,3.980070114135742,7.241390228271484
3dcs,TnT,Meetingroom,LPIPS,0.20709790289402008,0.13483355939388275,0.15444622933864594,0.14963771402835846,0.18297728896141052,-0.07226434350013733,-0.052651673555374146,-0.05746018886566162,-0.024120613932609558
3dcs,MP360,room,SSIM,0.9246598482131958,0.9249638319015503,0.9096165299415588,0.8791363835334778,0.84731525182724,-0.0003039836883544922,0.015043318271636963,0.04552346467971802,0.07734459638595581
3dcs,MP360,room,PSNR,31.597593307495117,32.55405044555664,30.996694564819336,28.008832931518555,25.16748809814453,-0.9564571380615234,0.6008987426757812,3.5887603759765625,6.430105209350586
3dcs,MP360,room,LPIPS,0.19163276255130768,0.11631020158529282,0.13952244818210602,0.11737062782049179,0.1618429273366928,-0.07532256096601486,-0.05211031436920166,-0.07426213473081589,-0.029789835214614868
3dcs,MP360,stump,SSIM,0.7456187009811401,0.7529227137565613,0.7453671097755432,0.7419955134391785,0.7326186895370483,-0.007304012775421143,0.00025159120559692383,0.00362318754196167,0.013000011444091797
3dcs,MP360,stump,PSNR,26.046527862548828,28.827579498291016,27.55937385559082,25.325336456298828,23.6051025390625,-2.7810516357421875,-1.5128459930419922,0.72119140625,2.441425323486328
3dcs,MP360,stump,LPIPS,0.22834569215774536,0.21200419962406158,0.2173020839691162,0.17845328152179718,0.22618913650512695,-0.016341492533683777,-0.01104360818862915,-0.04989241063594818,-0.002156555652618408
3dcs,MP360,treehill,SSIM,0.5944960713386536,0.702376663684845,0.623647928237915,0.5487585067749023,0.5050064921379089,-0.1078805923461914,-0.029151856899261475,0.04573756456375122,0.08948957920074463
3dcs,MP360,treehill,PSNR,21.692289352416992,26.073097229003906,23.613325119018555,21.678577423095703,18.952280044555664,-4.380807876586914,-1.9210357666015625,0.013711929321289062,2.740009307861328
3dcs,MP360,treehill,LPIPS,0.3176354765892029,0.2547531723976135,0.21012520790100098,0.21247926354408264,0.3402702808380127,-0.06288230419158936,-0.1075102686882019,-0.10515621304512024,0.022634804248809814
3dcs,TnT,Truck,SSIM,0.8702277541160583,0.8934234380722046,0.8404330015182495,0.8053430318832397,0.7853970527648926,-0.02319568395614624,0.029794752597808838,0.0648847222328186,0.08483070135116577
3dcs,TnT,Truck,PSNR,25.659103393554688,29.935585021972656,26.672975540161133,23.608692169189453,20.345008850097656,-4.276481628417969,-1.0138721466064453,2.0504112243652344,5.314094543457031
3dcs,TnT,Truck,LPIPS,0.16811053454875946,0.1271672397851944,0.12843182682991028,0.13705356419086456,0.16260962188243866,-0.040943294763565063,-0.03967870771884918,-0.031056970357894897,-0.005500912666320801
radfoam,TnT,Barn,SSIM,0.8218278288841248,0.8481274843215942,0.7977803945541382,0.7424258589744568,0.6867204308509827,-0.026299655437469482,0.024047434329986572,0.07940196990966797,0.1351073980331421
radfoam,TnT,Barn,PSNR,27.041805267333984,29.05824089050293,27.62926483154297,25.362232208251953,21.11492156982422,-2.0164356231689453,-0.5874595642089844,1.6795730590820312,5.926883697509766
radfoam,TnT,Barn,LPIPS,0.2722938060760498,0.20093807578086853,0.21641692519187927,0.22694826126098633,0.31769225001335144,-0.07135573029518127,-0.05587688088417053,-0.04534554481506348,0.045398443937301636
radfoam,MP360,bicycle,SSIM,0.6763536334037781,0.7228097319602966,0.6976991891860962,0.6722775101661682,0.6458963751792908,-0.046456098556518555,-0.021345555782318115,0.004076123237609863,0.030457258224487305
radfoam,MP360,bicycle,PSNR,24.223173141479492,27.832937240600586,26.771883010864258,24.657854080200195,21.560405731201172,-3.6097640991210938,-2.5487098693847656,-0.4346809387207031,2.6627674102783203
radfoam,MP360,bicycle,LPIPS,0.32993263006210327,0.21386480331420898,0.23233234882354736,0.2192583531141281,0.31437304615974426,-0.11606782674789429,-0.09760028123855591,-0.11067427694797516,-0.015559583902359009
radfoam,MP360,bonsai,SSIM,0.9249391555786133,0.9135568141937256,0.9069797396659851,0.9082486033439636,0.9131830334663391,0.011382341384887695,0.017959415912628174,0.016690552234649658,0.01175612211227417
radfoam,MP360,bonsai,PSNR,32.17794418334961,32.79974365234375,31.182613372802734,29.552711486816406,26.998525619506836,-0.6217994689941406,0.995330810546875,2.625232696533203,5.179418563842773
radfoam,MP360,bonsai,LPIPS,0.20221468806266785,0.11542923748493195,0.14800342917442322,0.09746208786964417,0.10186202824115753,-0.0867854505777359,-0.05421125888824463,-0.10475260019302368,-0.10035265982151031
